arg-id,x,y,probability,cluster-id
A185001345000000028_1,4.886202,4.3372674,1.0,24
A185001345000000028_2,8.021278,5.6973257,1.0,0
A185001345000000028_3,4.53961,3.1566374,1.0,24
A185001345000000028_4,8.479407,5.695803,1.0,28
A185001345000000028_5,3.0389454,4.674117,1.0,22
A185001345000000030_0,10.193845,3.4643593,1.0,15
A185001345000000030_1,11.194357,5.1253276,1.0,16
A185001345000000030_2,9.871595,1.6106191,1.0,6
A185001345000000030_3,10.767228,4.148794,0.0,16
A185001345000000030_4,9.821713,1.292582,1.0,23
A185001345000000030_5,4.738043,3.20323,1.0,24
A185001345000000030_6,6.028513,0.15090446,1.0,10
A185001345000000031_0,9.200795,2.2509563,1.0,4
A185001345000000031_1,8.915565,2.068413,1.0,4
A185001345000000032_0,6.3812985,4.7648735,1.0,7
A185001345000000032_1,10.435975,1.7617849,1.0,6
A185001345000000032_2,9.37412,2.4893477,1.0,4
A185001345000000032_3,9.950859,3.0234044,1.0,15
A185001345000000032_4,6.310904,4.6903496,1.0,7
A185001345000000034_0,8.080259,3.7981138,1.0,8
A185001345000000034_1,7.907186,6.2975082,1.0,0
A185001345000000034_2,3.4620597,3.766589,1.0,3
A185001345000000035_0,7.2687435,3.573869,1.0,29
A185001345000000036_0,8.671323,1.5611145,1.0,2
A185001345000000036_1,6.2723603,3.3635266,0.8562150170782503,29
A185001345000000037_0,7.826998,1.5060096,1.0,2
A185001345000000037_1,9.44004,1.3816803,1.0,23
A185001345000000037_2,9.434904,6.098044,1.0,28
A185001345000000037_3,5.996003,5.859739,1.0,14
A185001345000000038_0,8.305936,2.4631865,1.0,4
A185001345000000039_0,5.6440644,-0.40547627,1.0,27
A185001345000000039_1,4.97504,1.5473679,1.0,18
A185001345000000039_2,4.5069413,2.4363477,1.0,18
A185001345000000039_3,6.304606,2.7753773,0.827009187875787,29
A185001345000000039_4,9.269685,0.09775843,1.0,23
A185001345000000039_5,3.4597888,3.6213574,1.0,3
A185001345000000039_6,12.219606,5.6014547,0.3262296901135849,19
A185001345000000039_7,6.353469,1.9524119,1.0,5
A185001345000000040_0,5.930453,-0.25317448,1.0,27
A185001345000000040_1,8.185296,4.9976077,1.0,8
A185001345000000040_2,6.802149,6.3964915,1.0,0
A185001345000000040_3,5.213231,2.8949382,0.849325329671266,24
A185001345000000040_4,5.6493764,5.513385,1.0,14
A185001345000000040_5,10.472848,6.4780045,1.0,9
A185001345000000040_6,3.9821362,5.240979,1.0,13
A185001345000000041_0,8.947229,5.3859487,1.0,28
A185001345000000041_1,9.204893,1.7128005,1.0,4
A185001345000000041_2,3.204253,3.624777,1.0,3
A185001345000000041_3,6.7881374,3.9557161,1.0,29
A185001345000000042_0,8.030245,2.4899485,1.0,4
A185001345000000042_1,7.530606,1.6442856,1.0,2
A185001345000000042_2,8.199168,2.6393046,1.0,4
A185001345000000042_3,7.8301744,5.778474,1.0,0
A185001345000000042_4,8.088774,3.033155,1.0,4
A185001345000000042_5,6.3149977,1.84079,1.0,5
A185001345000000043_0,7.653609,2.3625824,1.0,4
A185001345000000044_0,7.8972883,2.594777,1.0,4
A185001345000000045_0,8.933551,2.8556406,1.0,4
A185001345000000045_1,9.166797,6.5507345,1.0,28
A185001345000000045_2,6.847138,5.6521525,1.0,0
A185001345000000045_3,9.089909,6.2201605,1.0,28
A185001345000000045_4,8.134286,1.6310551,1.0,2
A185001345000000047_0,6.257982,4.4566264,1.0,7
A185001345000000047_1,7.8445706,6.2096286,1.0,0
A185001345000000047_2,7.7785306,6.2662244,1.0,0
A185001345000000047_3,4.5003114,0.39212123,1.0,20
A185001345000000047_4,5.622303,1.212087,1.0,5
A185001345000000048_0,11.417592,4.4942183,1.0,16
A185001345000000048_1,8.229612,2.409874,1.0,4
A185001345000000049_0,8.003132,2.5417755,1.0,4
A185001345000000049_1,7.4833665,1.6397489,1.0,2
A185001345000000049_2,8.156268,2.5966055,1.0,4
A185001345000000049_3,7.8443694,5.7651815,1.0,0
A185001345000000049_4,8.090126,2.9760923,1.0,4
A185001345000000049_5,6.2643604,1.9758918,1.0,5
A185001345000000050_0,9.290713,5.2419147,1.0,1
A185001345000000050_1,8.419653,5.629366,1.0,28
A185001345000000050_2,4.6349497,2.6330714,1.0,18
A185001345000000050_3,6.9530396,5.787567,1.0,0
A185001345000000050_4,5.2917495,0.7399265,1.0,20
A185001345000000051_0,7.714201,-0.38917118,1.0,17
A185001345000000051_1,7.759453,-0.20174046,1.0,17
A185001345000000051_2,9.523389,0.99751616,1.0,23
A185001345000000051_3,9.267696,0.9833403,1.0,23
A185001345000000051_4,9.314205,0.58484066,1.0,23
A185001345000000051_5,8.121436,0.0429696,0.0,17
A185001345000000052_0,5.7728167,5.510685,1.0,14
A185001345000000052_1,7.0072308,2.9007235,1.0,29
A185001345000000052_2,3.2724998,4.200723,1.0,3
A185001345000000052_3,4.5993023,3.5854657,1.0,24
A185001345000000053_0,10.510453,3.1033385,1.0,15
A185001345000000053_1,5.40843,5.477566,1.0,14
A185001345000000053_2,7.7156844,1.2759429,1.0,2
A185001345000000054_0,9.682068,3.3270764,1.0,15
A185001345000000054_1,11.20115,4.9045553,1.0,16
A185001345000000054_2,9.320214,6.2691917,1.0,28
A185001345000000054_3,4.4352956,3.004448,1.0,24
A185001345000000054_4,4.551627,0.25660688,1.0,20
A185001345000000054_5,4.6113534,0.30632314,1.0,20
A185001345000000055_0,5.991473,-0.07971642,1.0,27
A185001345000000055_1,7.3508434,5.7186003,1.0,0
A185001345000000055_2,6.940511,5.815112,1.0,0
A185001345000000055_3,6.728269,5.9204946,1.0,0
A185001345000000055_4,5.503742,5.908619,1.0,14
A185001345000000055_5,3.356591,3.3157468,1.0,3
A185001345000000055_6,3.0269425,4.5297365,1.0,22
A185001345000000059_0,5.458849,0.5860903,1.0,5
A185001345000000059_1,6.523331,0.064062834,1.0,10
A185001345000000059_2,9.220364,4.382855,1.0,1
A185001345000000059_3,9.730871,1.1494943,1.0,23
A185001345000000059_4,8.213404,5.9002533,1.0,0
A185001345000000060_0,8.392852,1.0440699,1.0,2
A185001345000000062_0,9.225315,1.4797819,1.0,23
A185001345000000063_0,6.8083906,2.0087044,1.0,5
A185001345000000063_1,8.024724,4.5662055,1.0,8
A185001345000000065_0,5.87478,5.319016,1.0,14
A185001345000000065_1,7.952045,1.0069488,1.0,2
A185001345000000065_2,2.9890373,4.166517,0.9753969457561258,3
A185001345000000065_3,6.5351706,0.99972796,0.0,5
A185001345000000065_4,5.84364,5.446652,1.0,14
A185001345000000065_5,5.8824234,5.26411,1.0,14
A185001345000000066_0,7.021765,2.2164767,1.0,5
A185001345000000066_1,9.660911,4.736058,1.0,1
A185001345000000066_2,6.4605107,6.944479,1.0,25
A185001345000000066_3,6.1337647,2.163971,1.0,5
A185001345000000067_0,4.144315,2.7895546,1.0,3
A185001345000000067_1,4.351553,2.78799,1.0,18
A185001345000000067_2,8.590643,1.0478315,1.0,2
A185001345000000068_0,11.219195,4.4876213,1.0,16
A185001345000000068_1,9.769249,4.9305143,1.0,1
A185001345000000068_2,8.34279,4.5225163,1.0,8
A185001345000000068_3,7.5534744,5.940778,1.0,0
A185001345000000068_4,7.5879173,5.754471,1.0,0
A185001345000000068_5,10.563251,6.0147247,1.0,9
A185001345000000068_6,3.1127949,4.4833355,1.0,22
A185001345000000068_7,5.792485,5.459561,1.0,14
A185001345000000069_0,8.852608,2.7194474,1.0,4
A185001345000000070_0,10.706131,2.165697,1.0,6
A185001345000000070_1,10.20235,0.81111157,0.8204953434741594,23
A185001345000000070_2,9.918884,5.737707,0.8765975819554174,1
A185001345000000070_3,10.295665,3.4245083,1.0,15
A185001345000000070_4,9.365348,2.7043228,1.0,4
A185001345000000072_0,6.431609,-0.015266283,1.0,10
A185001345000000072_1,6.004223,-0.017463848,1.0,10
A185001345000000072_2,8.051167,2.396846,1.0,4
A185001345000000074_0,7.9620485,0.4237251,1.0,2
A185001345000000074_1,3.8727384,2.669896,1.0,3
A185001345000000075_0,9.798186,3.3896956,1.0,15
A185001345000000075_1,7.8478856,6.4562526,1.0,0
A185001345000000075_2,3.6642199,2.9311929,1.0,3
A185001345000000075_3,7.374244,-0.3205249,0.938501476920876,17
A185001345000000075_4,3.383976,3.8558753,1.0,3
A185001345000000076_0,8.532721,2.5547464,1.0,4
A185001345000000077_0,4.708904,3.1875968,1.0,24
A185001345000000077_1,4.5245585,4.2690086,1.0,24
A185001345000000077_2,11.352165,4.679124,1.0,16
A185001345000000077_3,4.183477,1.6592541,1.0,18
A185001345000000078_0,6.4767194,4.9013643,1.0,7
A185001345000000078_1,5.7547717,-0.28277525,1.0,27
A185001345000000081_0,9.143476,3.9656103,1.0,1
A185001345000000081_1,4.2054315,1.6355032,1.0,18
A185001345000000082_0,9.948937,3.06749,1.0,15
A185001345000000083_0,9.27103,1.5415572,1.0,23
A185001345000000083_1,7.6017666,1.6665556,1.0,2
A185001345000000083_2,9.613133,1.2168826,1.0,23
A185001345000000083_3,7.3220162,5.177512,1.0,7
A185001345000000083_4,10.410193,6.152459,1.0,9
A185001345000000083_5,7.001073,4.760329,1.0,7
A185001345000000083_6,6.740468,2.1467984,1.0,5
A185001345000000083_7,7.600497,-0.48295254,1.0,17
A185001345000000083_8,7.4016633,-0.17367059,1.0,17
A185001345000000083_9,9.502211,1.0739572,1.0,23
A185001345000000083_10,9.128656,1.0185115,1.0,23
A185001345000000085_0,9.647704,2.6582525,1.0,15
A185001345000000085_1,10.582633,5.9080596,1.0,9
A185001345000000085_2,8.373038,5.8028398,1.0,28
A185001345000000085_3,8.846933,2.6571863,1.0,4
A185001345000000086_0,7.664732,0.017544312,1.0,17
A185001345000000086_1,8.646982,3.12381,1.0,4
A185001345000000087_0,7.3938704,4.452262,1.0,8
A185001345000000087_1,7.2126517,4.6037383,1.0,7
A185001345000000087_2,7.458432,4.4904165,1.0,8
A185001345000000087_3,6.7737384,5.98426,1.0,0
A185001345000000087_4,6.7118034,4.234925,1.0,7
A185001345000000088_0,8.124495,0.9976762,1.0,2
A185001345000000088_1,9.462587,6.0912924,1.0,28
A185001345000000088_2,7.3036256,3.205944,1.0,29
A185001345000000089_0,8.577705,2.2697177,1.0,4
A185001345000000089_1,8.698277,3.9383695,1.0,8
A185001345000000089_2,10.831026,4.9546194,1.0,16
A185001345000000089_3,9.205958,4.1336613,1.0,1
A185001345000000089_4,4.5343013,3.9079769,1.0,24
A185001345000000089_5,7.2842283,5.852677,1.0,0
A185001345000000090_0,9.1044445,6.287002,1.0,28
A185001345000000090_1,3.5617008,3.310854,1.0,3
A185001345000000090_2,7.515967,4.500133,1.0,8
A185001345000000090_3,6.258789,0.44442478,1.0,10
A185001345000000092_0,11.440562,4.5062222,1.0,16
A185001345000000092_1,11.350613,4.4996343,1.0,16
A185001345000000092_2,3.94003,1.5524993,1.0,18
A185001345000000092_3,2.9752226,4.61582,1.0,22
A185001345000000093_0,9.181167,4.2974734,1.0,1
A185001345000000093_1,5.742795,3.492707,0.0,24
A185001345000000093_2,4.073807,1.1014745,0.0,18
A185001345000000094_0,4.083952,3.4128466,1.0,3
A185001345000000094_1,5.506829,0.677435,1.0,5
A185001345000000095_0,9.395489,3.0659187,1.0,15
A185001345000000095_1,11.372645,4.66289,1.0,16
A185001345000000095_2,7.044261,0.6936927,1.0,2
A185001345000000095_3,8.010906,2.515066,1.0,4
A185001345000000096_0,9.696012,3.2389472,1.0,15
A185001345000000096_1,4.2012506,3.9947584,1.0,24
A185001345000000096_2,3.3207343,5.15091,1.0,22
A185001345000000096_3,7.0765076,5.7214775,1.0,0
A185001345000000096_4,5.7105665,0.33248013,1.0,5
A185001345000000097_0,9.160978,1.9647936,1.0,4
A185001345000000097_1,9.239398,2.3730645,1.0,4
A185001345000000097_2,9.788501,3.3095505,1.0,15
A185001345000000097_3,7.174117,0.26503673,0.8622898526509951,17
A185001345000000097_4,7.0108705,0.37154135,0.8425012463673971,17
A185001345000000097_5,5.0570803,1.3519658,1.0,18
A185001345000000098_0,11.185843,2.587419,0.7839285627065234,26
A185001345000000098_1,7.8698754,0.41510257,1.0,2
A185001345000000100_0,7.0017467,3.1560216,1.0,29
A185001345000000100_1,9.052671,4.2877984,1.0,1
A185001345000000100_2,7.4886646,1.3965476,1.0,2
A185001345000000101_0,6.3267946,2.4179525,1.0,5
A185001345000000101_1,8.57303,4.0397716,1.0,8
A185001345000000101_2,6.3477836,4.7273736,1.0,7
A185001345000000101_3,5.266741,3.809186,1.0,24
A185001345000000101_4,9.117627,5.601821,1.0,28
A185001345000000101_5,4.2038507,4.1995697,1.0,13
A185001345000000101_6,6.916892,1.3954451,1.0,2
A185001345000000102_0,7.996583,2.8391798,1.0,4
A185001345000000103_0,7.895491,2.2903957,1.0,4
A185001345000000104_0,3.6344044,3.2683396,1.0,3
A185001345000000105_0,7.991654,2.2270463,1.0,4
A185001345000000106_0,9.44953,4.1380286,1.0,1
A185001345000000106_1,8.916631,4.934341,1.0,1
A185001345000000106_2,8.700498,3.2461283,1.0,4
A185001345000000108_0,8.731224,5.1591578,1.0,1
A185001345000000108_1,5.7089806,0.38542837,1.0,5
A185001345000000109_0,9.863182,2.8635142,1.0,15
A185001345000000109_1,4.0821114,4.079366,1.0,24
A185001345000000109_2,4.9017715,3.1687038,1.0,24
A185001345000000109_3,7.5835266,0.095164984,1.0,17
A185001345000000109_4,6.596058,5.6963253,1.0,0
A185001345000000110_0,9.406933,2.5661125,1.0,4
A185001345000000111_0,7.6653414,2.7124584,1.0,4
A185001345000000112_0,10.150695,1.380469,1.0,6
A185001345000000112_1,4.3514957,3.3698063,1.0,24
A185001345000000112_2,6.722633,5.928421,1.0,0
A185001345000000112_3,3.8051188,4.4248376,0.9655640430313142,13
A185001345000000112_4,2.5995739,4.2484546,1.0,12
A185001345000000112_5,6.8097425,5.9592695,1.0,0
A185001345000000113_0,8.890207,1.8626201,1.0,4
A185001345000000113_1,9.923411,1.1986266,1.0,23
A185001345000000113_2,9.877835,1.1787503,1.0,23
A185001345000000113_3,9.728867,1.352277,1.0,23
A185001345000000113_4,8.096906,1.2942297,1.0,2
A185001345000000115_0,10.022647,5.7517157,0.8480315117356579,1
A185001345000000115_1,9.183564,4.038075,1.0,1
A185001345000000115_2,9.856601,5.144864,1.0,1
A185001345000000115_3,4.044363,5.024853,1.0,13
A185001345000000115_4,5.845235,0.61183435,1.0,5
A185001345000000116_0,6.4864583,3.286631,1.0,29
A185001345000000116_1,3.652239,2.7289612,1.0,3
A185001345000000116_2,9.474628,0.8154726,1.0,23
A185001345000000116_3,5.7291555,5.4813967,1.0,14
A185001345000000116_4,3.9700623,5.1852283,1.0,13
A185001345000000118_0,9.935044,1.9856572,1.0,6
A185001345000000119_0,9.63151,2.9603634,1.0,15
A185001345000000119_1,11.190379,4.8696284,1.0,16
A185001345000000119_2,9.918109,5.2251935,1.0,1
A185001345000000119_3,9.616012,1.042613,1.0,23
A185001345000000122_0,7.5480757,2.540765,1.0,4
A185001345000000122_1,6.213683,6.1285477,0.8139536612238129,14
A185001345000000122_2,6.5147824,2.690449,0.9645381765024992,29
A185001345000000122_3,5.9359536,5.5694737,1.0,14
A185001345000000123_0,6.3881884,1.4525433,0.0,5
A185001345000000123_1,3.4304187,4.968745,1.0,22
A185001345000000124_0,10.0412,0.92826504,1.0,23
A185001345000000124_1,6.806138,1.8432198,1.0,5
A185001345000000124_2,6.710602,1.9286215,1.0,5
A185001345000000125_0,8.148586,2.5659034,1.0,4
A185001345000000127_0,6.103163,-0.035736024,1.0,10
A185001345000000127_1,5.1153274,4.308484,1.0,24
A185001345000000127_2,7.532317,6.371164,1.0,0
A185001345000000128_0,5.598783,1.4288238,1.0,5
A185001345000000128_1,4.7645,0.4540075,1.0,20
A185001345000000128_2,4.8815603,0.61799717,1.0,20
A185001345000000128_3,4.8714566,0.42083997,1.0,20
A185001345000000129_0,8.286864,4.115919,1.0,8
A185001345000000129_1,4.5973377,0.47560266,1.0,20
A185001345000000129_2,8.855702,3.781838,1.0,8
A185001345000000129_3,3.7136636,3.3369327,1.0,3
A185001345000000130_0,8.064644,2.8953347,1.0,4
A185001345000000133_0,4.2736306,2.0365622,1.0,18
A185001345000000133_1,9.639135,1.3985646,1.0,23
A185001345000000133_2,8.555199,2.226711,1.0,4
A185001345000000133_3,7.1834426,3.4305232,1.0,29
A185001345000000134_0,8.67277,3.963947,1.0,8
A185001345000000134_1,8.722355,1.6256869,1.0,2
A185001345000000134_2,3.1544662,3.3875628,1.0,3
A185001345000000135_0,7.9194727,3.8927054,1.0,8
A185001345000000135_1,5.2984653,3.4741836,1.0,24
A185001345000000135_2,4.102675,2.9780903,1.0,3
A185001345000000135_3,7.173285,1.4364784,1.0,2
A185001345000000137_0,9.540808,5.0663505,1.0,1
A185001345000000137_1,8.845838,2.3977702,1.0,4
A185001345000000137_2,8.194145,2.9038393,1.0,4
A185001345000000137_3,7.7096667,-0.009458168,1.0,17
A185001345000000137_4,8.842961,3.3402097,1.0,4
A185001345000000137_5,8.636029,3.173034,1.0,4
A185001345000000138_0,8.1287155,2.6913223,1.0,4
A185001345000000139_0,7.642045,0.994494,0.9771482075938224,2
A185001345000000139_1,9.374653,1.8271766,1.0,4
A185001345000000139_2,5.991337,-0.11793445,1.0,27
A185001345000000139_3,6.6965356,4.7925386,1.0,7
A185001345000000139_4,7.5918117,-0.44171065,1.0,17
A185001345000000139_5,9.66758,6.53314,1.0,28
A185001345000000139_6,10.168782,1.3510956,1.0,6
A185001345000000139_7,7.6319633,0.014347001,1.0,17
A185001345000000139_8,7.09309,-0.004262937,0.0,17
A185001345000000139_9,9.903606,0.72082186,1.0,23
A185001345000000139_10,6.0481305,0.039565112,1.0,10
A185001345000000140_0,8.735441,2.4589891,1.0,4
A185001345000000140_1,10.478211,6.031579,1.0,9
A185001345000000140_2,7.4796433,-0.38373315,1.0,17
A185001345000000140_3,9.860684,1.2752632,1.0,23
A185001345000000141_0,10.179963,1.8859175,1.0,6
A185001345000000141_1,5.6034813,3.4180849,0.0,24
A185001345000000141_2,6.0349007,3.586153,0.0,24
A185001345000000142_0,8.702819,2.4125578,1.0,4
A185001345000000143_0,9.707919,2.7326026,1.0,15
A185001345000000143_1,6.9840703,4.6592183,1.0,7
A185001345000000143_2,10.286219,6.263894,1.0,9
A185001345000000143_3,9.524843,0.7986326,1.0,23
A185001345000000144_0,9.5970125,3.943122,1.0,1
A185001345000000144_1,8.849445,5.0839972,1.0,1
A185001345000000144_2,4.5572696,0.09937954,1.0,20
A185001345000000144_3,8.19024,3.4067736,1.0,4
A185001345000000144_4,6.950047,5.8247037,1.0,0
A185001345000000144_5,7.7052574,6.0588655,1.0,0
A185001345000000144_6,6.828307,6.04879,1.0,0
A185001345000000144_7,3.9172983,5.2423506,1.0,13
A185001345000000144_8,6.297134,1.8289204,1.0,5
A185001345000000145_0,9.545205,1.1874069,1.0,23
A185001345000000145_1,10.929615,1.9201864,1.0,6
A185001345000000145_2,3.2131984,3.1874104,1.0,3
A185001345000000146_0,7.0050597,2.8360002,1.0,29
A185001345000000146_1,3.6690798,2.7200353,1.0,3
A185001345000000146_2,7.0428023,1.4385097,1.0,2
A185001345000000147_0,8.409492,3.4278119,1.0,4
A185001345000000149_0,8.537354,2.546433,1.0,4
A185001345000000150_0,9.529854,2.9545443,1.0,15
A185001345000000150_1,9.097666,6.530647,1.0,28
A185001345000000150_2,10.981005,1.8799326,1.0,6
A185001345000000150_3,8.862144,1.1557927,1.0,23
A185001345000000150_4,3.0750642,4.4303637,1.0,22
A185001345000000152_0,3.3285499,3.6976578,1.0,3
A185001345000000152_1,8.585574,2.8402834,1.0,4
A185001345000000152_2,3.5906653,3.4231386,1.0,3
A185001345000000152_3,9.079273,4.8127136,1.0,1
A185001345000000152_4,3.06243,3.6644557,1.0,3
A185001345000000154_0,11.257578,4.5055227,1.0,16
A185001345000000154_1,10.611179,3.7549062,0.9577641238662176,15
A185001345000000154_2,10.952884,5.3081,1.0,16
A185001345000000154_3,10.620872,4.979566,1.0,16
A185001345000000154_4,8.921836,1.70487,1.0,4
A185001345000000154_5,8.840375,2.7047162,1.0,4
A185001345000000154_6,6.546585,5.9894586,1.0,0
A185001345000000154_7,3.5831115,5.3946857,1.0,22
A185001345000000156_0,9.156066,4.4891114,1.0,1
A185001345000000156_1,4.861636,0.41961262,1.0,20
A185001345000000156_2,4.39594,1.8558748,1.0,18
A185001345000000156_3,6.9382224,5.5198936,1.0,0
A185001345000000156_4,6.11932,-0.10276929,1.0,10
A185001345000000157_0,7.8335743,6.205121,1.0,0
A185001345000000158_0,5.7477694,-0.25659612,1.0,27
A185001345000000158_1,5.7147083,1.2425687,1.0,5
A185001345000000158_2,10.997785,1.9156512,1.0,6
A185001345000000158_3,4.616605,4.474901,1.0,13
A185001345000000158_4,9.162406,1.234171,1.0,23
A185001345000000158_5,9.679592,1.216374,1.0,23
A185001345000000161_0,7.962428,4.733415,1.0,8
A185001345000000161_1,4.189927,3.8158476,1.0,24
A185001345000000161_2,3.237551,5.115017,0.9933914752200864,22
A185001345000000161_3,9.288587,5.957509,1.0,28
A185001345000000161_4,6.381922,0.28405795,1.0,10
A185001345000000162_0,8.625501,4.611497,1.0,8
A185001345000000162_1,8.50478,3.5833333,1.0,8
A185001345000000163_0,8.147112,2.7691944,1.0,4
A185001345000000165_0,7.869836,3.0907829,1.0,4
A185001345000000166_0,5.878101,-0.19947879,1.0,27
A185001345000000166_1,8.977184,5.1975675,1.0,1
A185001345000000166_2,5.7609487,5.6295104,1.0,14
A185001345000000168_0,7.763585,4.5152617,1.0,8
A185001345000000168_1,7.691816,-0.43143296,1.0,17
A185001345000000168_2,7.3318324,2.804766,1.0,29
A185001345000000168_3,8.250469,4.518989,1.0,8
A185001345000000168_4,3.478587,3.8273559,1.0,3
A185001345000000169_0,9.7933655,1.5733382,1.0,6
A185001345000000171_0,5.7719865,1.2726579,1.0,5
A185001345000000172_0,7.054222,5.133531,1.0,7
A185001345000000172_1,7.996817,4.9387155,1.0,8
A185001345000000172_2,8.268535,4.220311,1.0,8
A185001345000000172_3,8.164981,6.0389447,1.0,0
A185001345000000172_4,4.6794267,0.22595671,1.0,20
A185001345000000172_5,3.9778578,1.3612838,1.0,18
A185001345000000174_0,7.635505,6.4557247,1.0,0
A185001345000000175_0,9.83887,4.1627336,1.0,1
A185001345000000175_1,9.733478,4.541234,1.0,1
A185001345000000175_2,9.02196,4.1298366,1.0,1
A185001345000000175_3,9.847112,1.728781,1.0,6
A185001345000000176_0,9.105991,3.2375555,1.0,4
A185001345000000176_1,7.9900208,2.9107409,1.0,4
A185001345000000177_0,9.59614,1.1821684,1.0,23
A185001345000000177_1,10.113892,3.1719985,1.0,15
A185001345000000177_2,10.650341,3.771727,0.9502007922947366,15
A185001345000000177_3,9.42018,1.5084883,1.0,23
A185001345000000177_4,10.418558,6.665731,1.0,9
A185001345000000177_5,6.3403797,-0.58287895,1.0,10
A185001345000000179_0,9.394649,3.0690014,1.0,15
A185001345000000179_1,8.392398,4.822876,1.0,8
A185001345000000179_2,10.47973,3.5931358,1.0,15
A185001345000000179_3,7.5371137,3.3598523,1.0,29
A185001345000000179_4,10.846163,4.426111,0.8227855573504049,16
A185001345000000179_5,10.695129,6.474372,1.0,9
A185001345000000179_6,6.9211392,6.5967693,1.0,0
A185001345000000179_7,6.930197,0.9546749,0.9676698898478924,2
A185001345000000179_8,7.0855,2.0238948,1.0,2
A185001345000000179_9,6.4983897,1.7083426,1.0,5
A185001345000000179_10,9.294348,0.18205827,1.0,23
A185001345000000180_0,5.681301,-0.4777391,1.0,27
A185001345000000180_1,9.002017,2.0297494,1.0,4
A185001345000000180_2,6.3968997,3.4222906,1.0,29
A185001345000000180_3,7.0590377,5.853372,1.0,0
A185001345000000180_4,6.8923993,5.340242,1.0,7
A185001345000000180_5,10.954651,5.1346827,1.0,16
A185001345000000180_6,6.8338904,4.7544885,1.0,7
A185001345000000180_7,6.404106,2.289714,1.0,5
A185001345000000181_0,8.456788,2.1905549,1.0,4
A185001345000000181_1,8.362287,1.915439,1.0,4
A185001345000000182_0,9.839961,5.036323,1.0,1
A185001345000000182_1,6.798414,1.8955046,1.0,5
A185001345000000183_0,7.9388433,0.67630553,1.0,2
A185001345000000184_0,6.037567,-0.17712839,1.0,27
A185001345000000184_1,9.197709,2.4573848,1.0,4
A185001345000000184_2,10.540081,2.060737,1.0,6
A185001345000000184_3,6.9208746,5.7959256,1.0,0
A185001345000000184_4,9.5482855,1.3383356,1.0,23
A185001345000000185_0,8.575987,5.0128355,1.0,8
A185001345000000185_1,11.448804,4.492505,1.0,16
A185001345000000186_0,7.0570135,3.2985413,1.0,29
A185001345000000186_1,6.695697,4.787667,1.0,7
A185001345000000186_2,7.751228,4.0950484,1.0,8
A185001345000000186_3,5.535909,3.7871869,0.9530754536543876,24
A185001345000000187_0,5.822969,-0.2820538,1.0,27
A185001345000000187_1,6.527654,2.2289364,1.0,5
A185001345000000187_2,4.9428225,3.4470994,1.0,24
A185001345000000187_3,10.239359,1.5803739,1.0,6
A185001345000000187_4,9.66428,0.29382536,1.0,23
A185001345000000189_0,8.071718,1.5424905,1.0,2
A185001345000000189_1,8.967881,3.1166306,1.0,4
A185001345000000189_2,9.847852,1.5907601,1.0,6
A185001345000000189_3,6.966255,2.7677927,1.0,29
A185001345000000190_0,6.4316926,2.9985635,0.8409274887158139,29
A185001345000000190_1,7.144052,3.8817196,1.0,29
A185001345000000190_2,4.34947,3.2351797,1.0,24
A185001345000000190_3,4.282107,2.9931557,1.0,24
A185001345000000192_0,9.801367,3.733733,1.0,15
A185001345000000192_1,7.6620255,5.697586,1.0,0
A185001345000000192_2,10.170329,4.612864,1.0,1
A185001345000000192_3,9.0855875,2.6695275,1.0,4
A185001345000000192_4,10.732492,2.2690005,1.0,6
A185001345000000192_5,8.282996,1.7088034,1.0,2
A185001345000000192_6,10.445028,1.8546295,1.0,6
A185001345000000192_7,10.478558,6.229182,1.0,9
A185001345000000193_0,7.022191,3.1764133,1.0,29
A185001345000000194_0,9.729254,0.4753138,1.0,23
A185001345000000194_1,5.4202437,5.1780515,0.7782653601480484,14
A185001345000000194_2,9.102212,0.40988806,1.0,23
A185001345000000195_0,9.746973,2.480477,1.0,15
A185001345000000195_1,9.448725,6.522191,1.0,28
A185001345000000196_0,8.827395,2.1975524,1.0,4
A185001345000000196_1,8.01558,2.2024412,1.0,4
A185001345000000197_0,7.8140097,5.475049,1.0,0
A185001345000000197_1,6.35128,4.008699,0.9740380873557226,7
A185001345000000198_0,9.724892,1.7436937,1.0,6
